timestamp,ch1,ch2,ch3,ch4,ch5,ch10
1773352555,7319570.096242932,24603635.26788199,24605027.23659645,152601.482686956,155259.172143562,24605027.39819642
1773352556,7319614.132310457,24603679.301047996,24605071.269779485,152645.518223616,155303.205009865,24605071.431361843
1773352557,7319658.168334273,24603723.334495816,24605115.303214442,152689.552886055,155347.236834228,24605115.464807834
1773352558,7319702.204710815,24603767.36820784,24605159.336914785,152733.590375876,155391.270094594,24605159.49852045
1773352559,7319746.240906128,24603811.402208757,24605203.3709203,152777.627719737,155435.303684655,24605203.532514885
1773352560,7319790.276831481,24603855.436475083,24605247.405185472,152821.665187142,155479.336767036,24605247.566783506
1773352561,7319834.314799154,24603899.470998537,24605291.439698447,152865.701932393,155523.369190398,24605291.60130696
1773352562,7319878.353647797,24603943.505786203,24605335.474486113,152909.740185632,155567.399873213,24605335.636094622
1773352563,7319922.390964333,24603987.540838074,24605379.50952037,152953.77925738,155611.432259201,24605379.67112888
1773352564,7319966.428136065,24604031.57612908,24605423.544836454,152997.818484464,155655.468403255,24605423.70642735
1773352565,7320010.466598566,24604075.611692384,24605467.580416746,153041.859679408,155699.504290069,24605467.7420031
1773352566,7320054.505663701,24604119.647519905,24605511.616236877,153085.899397654,155743.541864111,24605511.777813006
1773352567,7320098.543645202,24604163.683588453,24605555.652310997,153129.939310126,155787.576900039,24605555.813887127
1773352568,7320142.583221784,24604207.719892196,24605599.688591007,153173.978349335,155831.613778522,24605599.850187596
1773352569,7320186.621725881,24604251.75644255,24605643.725088514,153218.018215771,155875.653724191,24605643.886737946
1773352570,7320230.660795435,24604295.793239508,24605687.76186366,153262.059228602,155919.690257223,24605687.923534904
1773352571,7320274.701705547,24604339.830280077,24605731.79889026,153306.098320794,155963.726504157,24605731.96057777
1773352572,7320318.740539112,24604383.86753567,24605775.83614585,153350.139097347,156007.763289534,24605775.997833364
1773352573,7320362.782818584,24604427.905037872,24605819.873648055,153394.180535246,156051.801853059,24605820.035318572
1773352574,7320406.82280198,24604471.942767054,24605863.911393743,153438.22290738,156095.837551739,24605864.073049147
1773352575,7320450.863553081,24604515.980693687,24605907.949338548,153482.263000282,156139.875041835,24605908.110993676
1773352576,7320494.90452279,24604560.01886593,24605951.98751057,153526.303735025,156183.913332981,24605952.14915093
1773352577,7320538.944139097,24604604.05726717,24605996.025876798,153570.345060869,156227.950981946,24605996.187552847
1773352578,7320582.98766824,24604648.095881484,24606040.064490557,153614.387350734,156271.989976394,24606040.226162165
1773352579,7320627.030235222,24604692.134723786,24606084.103332862,153658.428614208,156316.027810067,24606084.264995508
1773352580,7320671.073673455,24604736.173780542,24606128.142404173,153702.470036991,156360.066649053,24606128.304079764
1773352581,7320715.115612944,24604780.21307779,24606172.18170448,153746.512242813,156404.10765112,24606172.343362458
1773352582,7320759.157500705,24604824.25257632,24606216.22121618,153790.556121191,156448.146998732,24606216.382863283
1773352583,7320803.202297069,24604868.29231772,24606260.26094386,153834.598569591,156492.185257596,24606260.422587067
1773352584,7320847.246072007,24604912.33227051,24606304.30087903,153878.642668405,156536.22308722,24606304.462539855
1773352585,7320891.29059814,24604956.372423634,24606348.341013987,153922.684805778,156580.265316188,24606348.50271289
1773352586,7320935.334384469,24605000.41281753,24606392.381407887,153966.729554984,156624.306997305,24606392.54310679
1773352587,7320979.379137236,24605044.45344843,24606436.422038227,154010.772426186,156668.342846573,24606436.583729696
1773352588,7321023.422712378,24605088.494301066,24606480.462926097,154054.815813118,156712.382479385,24606480.624557387
1773352589,7321067.466664317,24605132.5353651,24606524.504025366,154098.861884293,156756.420438728,24606524.66563904
1773352590,7321111.512729707,24605176.576658152,24606568.54535365,154142.907354548,156800.463741567,24606568.706926927
1773352591,7321155.556303291,24605220.61817349,24606612.586903673,154186.953354362,156844.504729694,24606612.74844972
1773352592,7321199.600362842,24605264.659907687,24606656.628673103,154230.998414209,156888.545968609,24606656.79018392
1773352593,7321243.644669157,24605308.701870903,24606700.670671552,154275.043771696,156932.585648597,24606700.83212952
1773352594,7321287.691170511,24605352.74406314,24606744.712876346,154319.088268983,156976.631393485,24606744.87432175
1773352595,7321331.735829442,24605396.78648063,24606788.755302656,154363.13626912,157020.673735755,24606788.91674154
1773352596,7321375.781612841,24605440.829114035,24606832.797914132,154407.182586942,157064.717730996,24606832.959392563
1773352597,7321419.82750784,24605484.871976465,24606876.84074133,154451.2278878,157108.761286572,24606877.00225503
1773352598,7321463.87411688,24605528.91508553,24606920.883797545,154495.274706691,157152.802702988,24606921.04534644
1773352599,7321507.921149984,24605572.958422888,24606964.927116733,154539.320636375,157196.84504387,24606965.088668477
1773352600,7321551.968907445,24605617.00199077,24607008.970666997,154583.367653277,157240.889393939,24607009.132236354
1773352601,7321596.017495331,24605661.045753244,24607053.014446285,154627.415878218,157284.932820043,24607053.176018745
1773352602,7321640.064830964,24605705.08977837,24607097.05845563,154671.462748621,157328.977680302,24607097.220045455
1773352603,7321684.111199197,24605749.134000458,24607141.10271137,154715.50856267,157373.020377252,24607141.264252994
1773352604,7321728.158025474,24605793.17846761,24607185.14717852,154759.556064557,157417.066227499,24607185.308715492
1773352605,7321772.206286006,24605837.223150104,24607229.191860463,154803.605737041,157461.111379292,24607229.353394058
1773352606,7321816.254832173,24605881.268045597,24607273.23678647,154847.654637086,157505.15724833,24607273.39830867
1773352607,7321860.300717042,24605925.313178293,24607317.28192389,154891.701500951,157549.206606035,24607317.443436284
1773352608,7321904.350908418,24605969.35854475,24607361.32729611,154935.749321586,157593.250114529,24607361.488794927
1773352609,7321948.400225519,24606013.40414024,24607405.372892406,154979.79755801,157637.295379247,24607405.534382213
1773352610,7321992.450922353,24606057.449955072,24607449.418717735,155023.84588679,157681.344349511,24607449.580189925
1773352611,7322036.498167595,24606101.495974205,24607493.46474506,155067.895998167,157725.390626377,24607493.62622668
1773352612,7322080.548688941,24606145.54221431,24607537.510976426,155111.94471264,157769.437146631,24607537.67247485
1773352613,7322124.597723829,24606189.588692345,24607581.557454456,155155.994097956,157813.484547889,24607581.71892949
1773352614,7322168.648105727,24606233.635381795,24607625.60414391,155200.047494845,157857.530602537,24607625.765618943
1773352615,7322212.699356885,24606277.682294697,24607669.651062407,155244.099150691,157901.57598661,24607669.81253414
1773352616,7322256.748194087,24606321.729425445,24607713.698174708,155288.148505083,157945.625253326,24607713.859664887
1773352617,7322300.798343466,24606365.776750006,24607757.74549395,155332.198414376,157989.672931933,24607757.907007065
1773352618,7322344.8482264,24606409.82430361,24607801.79306517,155376.249189627,158033.718345843,24607801.95454305
1773352619,7322388.89987491,24606453.872068644,24607845.84086264,155420.299903092,158077.764023756,24607846.002308127
1773352620,7322432.951442113,24606497.920061316,24607889.888859525,155464.352980564,158121.809699981,24607890.050285432
1773352621,7322477.004052792,24606541.968232434,24607933.937081542,155508.404641083,158165.858293104,24607934.09847417
1773352622,7322521.054506377,24606586.016650222,24607977.98549933,155552.458021994,158209.906582078,24607978.146871753
1773352623,7322565.10437663,24606630.065227732,24608022.034076292,155596.509779391,158253.956366969,24608022.195454147
1773352624,7322609.156378311,24606674.114034005,24608066.082881104,155640.562244538,158298.006537099,24608066.244278036
1773352625,7322653.207400881,24606718.163069334,24608110.131882653,155684.611667078,158342.058307343,24608110.293295745
1773352626,7322697.259247511,24606762.212298475,24608154.181114987,155728.664152539,158386.107626163,24608154.34252489
1773352627,7322741.312003243,24606806.261726048,24608198.230556436,155772.715947137,158430.156160282,24608198.391947847
1773352628,7322785.364560933,24606850.311343692,24608242.280191705,155816.769214501,158474.205186934,24608242.4415724
1773352629,7322829.419245682,24606894.36117278,24608286.33005603,155860.823346962,158518.255837313,24608286.491401486
1773352630,7322873.473555277,24606938.41122055,24608330.380103253,155904.878719543,158562.305747855,24608330.541442014
1773352631,7322917.529705151,24606982.46145578,24608374.430356104,155948.933185287,158606.356178865,24608374.59168678
1773352632,7322961.581616649,24607026.511902455,24608418.480785158,155992.987965394,158650.405088269,24608418.64210452
1773352633,7323005.635916684,24607070.56253524,24608462.53140803,156037.04271742,158694.452456474,24608462.69275633
1773352634,7323049.690355777,24607114.613388073,24608506.582252607,156081.09785022,158738.501665228,24608506.74360375
1773352635,7323093.743056535,24607158.664434735,24608550.633334506,156125.152882294,158782.554110494,24608550.79465041
1773352636,7323137.798132159,24607202.715675216,24608594.684592612,156169.20969902,158826.605743481,24608594.8459058
1773352637,7323181.852470572,24607246.76712715,24608638.736044545,156213.264517266,158870.656359568,24608638.897342823
1773352638,7323225.906673949,24607290.81877291,24608682.78767268,156257.319025972,158914.710690937,24608682.948970962
1773352639,7323269.960271318,24607334.87061021,24608726.839494642,156301.375429508,158958.761182193,24608727.000828166
1773352640,7323314.015611234,24607378.922660794,24608770.89154376,156345.429772163,159002.813315007,24608771.052862506
1773352641,7323358.069499022,24607422.97489031,24608814.943771917,156389.482801156,159046.866275381,24608815.10511013
1773352642,7323402.126394445,24607467.027347535,24608858.996211454,156433.538401889,159090.915873855,24608859.157547884
1773352643,7323446.182523177,24607511.079982378,24608903.048863437,156477.594621268,159134.970521902,24608903.21018502
1773352644,7323490.238495567,24607555.132810574,24608947.10170925,156521.651511146,159179.023475502,24608947.26303084
1773352645,7323534.296236891,24607599.18585022,24608991.15476652,156565.708596201,159223.076622141,24608991.316058435
1773352646,7323578.35244876,24607643.239087913,24609035.207986046,156609.764683071,159267.128911756,24609035.369303964
1773352647,7323622.409012407,24607687.29251617,24609079.261379056,156653.820767685,159311.183746455,24609079.422731277
1773352648,7323666.465416344,24607731.34615588,24609123.314983524,156697.87890804,159355.237136111,24609123.47635159
1773352649,7323710.523538432,24607775.399978854,24609167.368770707,156741.93438348,159399.29164391,24609167.530176744
1773352650,7323754.581165856,24607819.45398957,24609211.42278142,156785.99182278,159443.341799352,24609211.5841968
1773352651,7323798.637876038,24607863.508202787,24609255.476985972,156830.048743524,159487.394969085,24609255.638401352
1773352652,7323842.6959594,24607907.562610134,24609299.531401988,156874.107563262,159531.449808821,24609299.69280516
1773352653,7323886.753162996,24607951.617213245,24609343.586011842,156918.165809044,159575.502872449,24609343.74739198
1773352654,7323930.810503128,24607995.672006063,24609387.640815534,156962.223446064,159619.556609094,24609387.802195672
1773352655,7323974.869005869,24608039.72696835,24609431.695772465,157006.283146859,159663.610884042,24609431.857173067
1773352656,7324018.927762015,24608083.782138262,24609475.75094719,157050.34225645,159707.663136564,24609475.91234779
1773352657,7324062.986111845,24608127.837503966,24609519.806333374,157094.400204438,159751.721543748,24609519.96768111
1773352658,7324107.045026787,24608171.89304973,24609563.861895785,157138.460433557,159795.779058699,24609564.023226306
1773352659,7324151.10443763,24608215.94877262,24609607.917650584,157182.519928079,159839.835994783,24609608.078964528
1773352660,7324195.164425568,24608260.004669935,24609651.97356642,157226.577168435,159883.890802369,24609652.134881753
